bugName	pval	p3M	p1Y	p2Y	s3M	s1Y	s2Y	Adjustedpval	Adjustedp3M	Adjustedp1Y	Adjustedp2Y
Enterococcaceae	0.314694110154918	0.954633288747542	0.0959051622363453	0.53352744834746	0.00477312165239004	-0.160157883186114	-0.0726842094731515	0.66276486835657	0.979255372709237	0.501423891022649	0.814948520003263
Syntrophomonadaceae	0.321300775749606	0.354104417052704	0.266881581570393	0.885634579184225	-0.0750409472136086	0.101631225554527	0.0161209145692174	0.666968689103946	0.635103406068721	0.668406123212336	0.961743800832869
Mycoplasmataceae	0.32245306357263	0.908935036966366	0.13187985013008	0.707449999794946	-0.0117409958192891	0.177591342019548	-0.0539686499164208	0.666968689103946	0.972143388415465	0.501423891022649	0.90214526497765
Aquificaceae	0.323887672766305	0.126329931712848	0.117972884924565	0.413604285607324	-0.101958552487321	-0.116098209642758	-0.0730314902122608	0.666968689103946	0.361650247594975	0.501423891022649	0.752724713922538
Limnochordaceae	0.327205180199014	0.80866353324058	0.217355642789471	0.421161134334448	-0.0419934458439344	0.245261412061953	-0.197137138026651	0.668068680758687	0.928960587772236	0.616580292810948	0.755372873193398
Brevibacteriaceae	0.331340378366783	0.375473987853375	0.502139696307064	0.306005750377291	0.0284635808053968	-0.0242545126825302	-0.0458372795635146	0.668068680758687	0.650207645134093	0.856148063526461	0.739735640042494
Heliobacteriaceae	0.334505892329468	0.78644566376745	0.125519979514385	0.64913286683111	-0.0420320261904545	0.274969624143899	0.0999793329267125	0.668068680758687	0.922503954330498	0.501423891022649	0.891027893967686
Nitrospiraceae	0.33574959902697	0.270345881279517	0.710218477536631	0.370421925956451	0.0725948651185371	-0.027038927231065	-0.0796577746415603	0.668068680758687	0.567087799698894	0.906048687669115	0.751227038077386
Desulfarculaceae	0.336805548986961	0.564155484405628	0.234966960305887	0.0960140937274147	-0.0287668892552249	-0.066809047430909	-0.115844024546204	0.668068680758687	0.792343770199955	0.640400146716044	0.520047775067135
Chloroflexaceae	0.338840589881205	0.518578728070586	0.310646491068311	0.373395495026388	-0.0357502066907894	0.063170842963918	-0.067958126240485	0.668068680758687	0.750858783352202	0.707866594401561	0.751227038077386
Thermosediminibacteraceae	0.349208460195976	0.127488216778085	0.704278159519184	0.194016500938745	-0.0502859878558931	-0.013993618112298	-0.0598981122253057	0.683661633341418	0.361650247594975	0.906048687669115	0.60209746051427
Microbulbiferaceae	0.358754795913647	0.167221208209605	0.173150898326383	0.195818887523357	-0.0860570658770327	-0.095727439461153	-0.112110034907059	0.690593901427024	0.437351217611844	0.546999428803802	0.60209746051427
Thiotrichaceae	0.364515135087436	0.834660158886259	0.327656017828443	0.16188125471254	-0.0268393754758316	0.143809167203843	0.256440456173596	0.690593901427024	0.950965262993361	0.723778334173572	0.595187121892284
Alcaligenaceae	0.366414574336858	0.575717341162027	0.473419348684655	0.212532943811635	0.0994453763733178	-0.141933465980325	0.302364733647004	0.690593901427024	0.797352974792465	0.849100509253768	0.62855487637909
Moraxellaceae	0.367016033295368	0.452538650362591	0.491592563977217	0.0808243811495394	0.126355613326605	0.130105514299531	0.41380652896147	0.690593901427024	0.710766919778533	0.856148063526461	0.509742928525977
Blattabacteriaceae	0.369875829301349	0.63467066734572	0.112452395990731	0.813330184876007	0.0910052334562608	0.345967442773093	-0.0621882437689168	0.690593901427024	0.820643932660977	0.501423891022649	0.934102332484381
Clostridiales Family XVI. Incertae Sedis	0.370500298005675	0.242253263254475	0.881828068599275	0.133318635002637	0.0577250828745505	0.00809399808980811	0.100917483133218	0.690593901427024	0.543116186973742	0.973472210505504	0.595187121892284
Chromobacteriaceae	0.370974904634493	0.305988450643068	0.625231120913927	0.0953498066850451	0.071446620936723	0.0380589277927636	0.162388085150157	0.690593901427024	0.596521032530411	0.886807406194244	0.520047775067135
Eubacteriaceae	0.372622608683646	0.89057544305621	0.204209731499581	0.241621956803629	-0.0129088975425915	0.136422561951609	0.155560479985317	0.690593901427024	0.967109270193853	0.597582161651406	0.658538274425576
