bugName	pval	p1	p3	p6	s1	s3	s6	Adjustedpval	Adjustedp1	Adjustedp3	Adjustedp6
Ligilactobacillus agilis	0.363834383024213	0.451606587151665	0.344375759547547	0.490561997694873	0.0302981087791976	-0.0380827259617103	-0.0266956533116979	0.779901548920562	0.761870654660442	0.691882207818254	0.759011624796832
Corynebacterium sp. 2039	0.365429685732815	0.179764953479065	0.883420655863978	0.176513779681947	0.0497141364669528	0.00541580269101459	0.0480710084781509	0.779901548920562	0.512620060888687	0.945855979511067	0.511454631876384
Paraclostridium bifermentans	0.367012493609676	0.409379506445582	0.136273057175889	0.949300922648009	0.0658439431843911	0.119254156457515	-0.00488552394785971	0.779901548920562	0.752989877182622	0.446168083494393	0.971275481042639
Gordonibacter pamelaeae	0.369769630400647	0.545207727826215	0.178371197980382	0.11337345753834	0.0167609491614608	0.0373890742247723	0.0421130818339237	0.780895623573347	0.822463534809513	0.502166047817382	0.391214136690997
Christensenella minuta	0.372143010256617	0.701239899104733	0.197744167472351	0.484941132439198	0.014657890272596	-0.0493521163367134	-0.0255391083741543	0.780895623573347	0.865776635207519	0.542875292066952	0.759011624796832
Barnesiella viscericola	0.374195812674478	0.204708493336156	0.241626755424293	0.925271383873684	-0.180964268070237	-0.16700236316163	0.0127650294322542	0.780895623573347	0.544516650234475	0.571117785548329	0.961055414502067
Bacteroides sp. HF-162	0.374547222166402	0.162907048415353	0.796513185062969	0.479800733573158	-0.0319787933743715	0.00588856842324742	-0.0155256993345048	0.780895623573347	0.494188945720922	0.943857447179175	0.759011624796832
Plesiomonas shigelloides	0.383442804484339	0.823960168603659	0.205344447988625	0.721662002789819	0.0191277140110437	-0.109219791879124	0.0295183969541635	0.790372707607326	0.938123500002265	0.550506662935924	0.871515314844536
Magnetospirillum gryphiswaldense	0.385283638358902	0.302836228105918	0.436138622233872	0.899046320942576	0.0609791221932316	-0.0460467391521089	0.00718502444487134	0.790372707607326	0.66129447458761	0.758987714396702	0.953610747737673
Serratia plymuthica	0.385496901623562	0.109283568061368	0.839953407187822	0.396575195477344	0.1701780291024	0.021358090707138	0.0861604660600269	0.790372707607326	0.431279795385042	0.945855979511067	0.702182244612132
Herbinix luporum	0.386245486070548	0.598978541833603	0.676515776592225	0.199654041685329	0.0459651815805174	-0.0364614210750388	0.107724765689122	0.790372707607326	0.855666966023058	0.899760586575791	0.537296980661804
Lachnoanaerobaculum umeaense	0.391587642533035	0.43472666909497	0.833340340231458	0.173277182774087	0.0998352332416606	-0.0268645645444738	0.167205619433234	0.795512911434975	0.755229428146131	0.945855979511067	0.510590098574311
Chloroherpeton thalassium	0.394657990538304	0.143544272468815	0.205505880960243	0.170769934503228	-0.0490153870136637	-0.0423807073119516	-0.0442852230604876	0.795512911434975	0.473481853964301	0.550506662935924	0.50657926879481
Alkalilimnicola ehrlichii	0.396419939572979	0.309701258460713	0.775746083892169	0.117358532422829	-0.0636430810040429	-0.017814718918925	-0.0944025141963252	0.795512911434975	0.66129447458761	0.936773041681939	0.395973063594585
Klebsiella pneumoniae	0.397067231143863	0.0941554722875049	0.583425000910037	0.344052628483756	0.238726257948055	0.0778391919311096	0.128905000134501	0.795512911434975	0.396349702391211	0.850453157369126	0.685005683737929
Cellulomonas gilvus	0.397756455717487	0.680070350863569	0.826929644271437	0.228786764005284	-0.0121739185979185	-0.00645323157827365	0.0343806146760154	0.795512911434975	0.865776635207519	0.945855979511067	0.57456675960418
